Date,Close,NEWS_SENTIMENT_DAILY_AVG,NEWS_POS_COUNT,NEWS_NEG_COUNT,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_POS_COUNT,TWITTER_NEG_COUNT
2019-04-09 14:30:00,0.4684,1848.53,0,0,0.0016,2.0,0.0
2019-04-09 15:00:00,0.3202,1849.23,0,0,0.0189,4.0,1.0
2019-04-09 15:30:00,0.2153,1847.15,0,0,0.0084,3.0,2.0
2019-04-09 16:00:00,0.2145,1845.5,1,0,0.017,6.0,1.0
2019-04-09 16:30:00,0.2442,1842.69,2,0,0.006,3.0,1.0
2019-04-09 17:00:00,0.2635,1846.34,2,0,0.044000000000000004,7.0,1.0
2019-04-09 17:30:00,0.278,1845.18,2,0,0.0121,4.0,0.0
2019-04-09 18:00:00,0.231,1841.58,1,0,-0.0089,0.0,4.0
2019-04-09 18:30:00,0.2025,1839.34,0,0,-0.0059,1.0,2.0
2019-04-09 19:00:00,0.2373,1839.75,2,0,-0.0457,4.0,5.0
2019-04-09 19:30:00,0.2333,1841.91,1,0,0.0375,5.0,4.0
2019-04-09 20:00:00,0.2691,1839.82,3,1,0.0097,2.0,2.0
2019-04-09 20:30:00,0.2431,1835.84,0,0,0.0084,3.0,1.0
2019-04-10 15:30:00,0.0456,1843.0,1,0,-0.0028,2.0,3.0
2019-04-10 16:00:00,0.0517,1842.1,2,5,-0.0087,2.0,4.0
2019-04-10 16:30:00,0.0832,1841.74,6,0,-0.0228,6.0,8.0
2019-04-10 17:00:00,0.1246,1841.55,8,0,-0.013999999999999999,2.0,8.0
2019-04-10 17:30:00,0.1172,1842.0,1,0,-0.0076,1.0,4.0
2019-04-10 18:00:00,0.1382,1843.3,4,2,0.0029,2.0,2.0
2019-04-10 18:30:00,0.1317,1846.23,2,0,-0.0057,2.0,3.0
2019-04-10 19:00:00,0.1558,1843.23,4,1,-0.0267,3.0,6.0
2019-04-10 19:30:00,0.1781,1844.02,4,0,0.0246,9.0,4.0
2019-04-10 20:00:00,0.1694,1845.78,1,4,-0.0136,3.0,6.0
2019-04-10 20:30:00,0.18899999999999997,1847.33,2,0,0.0028,3.0,2.0
2019-04-10 21:00:00,0.1832,0.0,0,0,,,
2019-04-11 14:30:00,0.2784,1844.12,12,5,-0.0158,5.0,9.0
2019-04-11 15:00:00,0.3254,1845.16,18,0,0.0108,7.0,4.0
2019-04-11 15:30:00,0.2829,1849.45,5,0,0.0093,7.0,3.0
2019-04-11 16:00:00,0.2556,1847.16,6,1,0.0039,7.0,6.0
2019-04-11 16:30:00,0.2394,1842.32,7,1,-0.0061,5.0,7.0
2019-04-11 17:00:00,0.2254,1843.35,8,8,-0.0165,3.0,12.0
2019-04-11 17:30:00,0.2296,1845.0,9,1,-0.0085,7.0,7.0
2019-04-11 18:00:00,0.1997,1845.4,5,1,-0.0078,5.0,7.0
2019-04-11 18:30:00,0.1928,1842.87,7,5,-0.0026,1.0,5.0
2019-04-11 19:00:00,0.1877,1841.0,4,0,-0.0065,3.0,4.0
2019-04-11 19:30:00,0.19399999999999998,1843.2,5,4,0.0027,3.0,2.0
2019-04-11 20:00:00,0.1889,1843.0,3,0,-0.0162,4.0,9.0
2019-04-11 20:30:00,0.1909,1844.07,5,0,-0.0097,4.0,5.0
2019-04-11 21:00:00,0.1877,0.0,2,1,,,
2019-04-12 14:30:00,0.1566,1848.59,1,0,-0.0262,8.0,9.0
2019-04-12 15:00:00,0.1479,1849.24,3,0,0.0026,3.0,2.0
2019-04-12 15:30:00,0.1388,1848.15,1,0,-0.0231,3.0,6.0
2019-04-12 16:00:00,0.1278,1844.54,2,0,0.0624,10.0,6.0
2019-04-12 16:30:00,0.1265,1844.6,3,0,0.0023,3.0,1.0
2019-04-12 17:00:00,0.1386,1845.77,5,2,0.0055,3.0,3.0
2019-04-12 17:30:00,0.1505,1846.74,2,1,0.0437,8.0,3.0
2019-04-12 18:00:00,0.183,1848.0,3,0,0.0068,3.0,1.0
2019-04-12 18:30:00,0.1824,1846.92,1,2,0.0162,3.0,2.0
2019-04-12 19:00:00,0.1818,1848.5,3,0,0.0045,3.0,2.0
2019-04-12 19:30:00,0.2002,1846.74,2,1,0.0281,6.0,5.0
2019-04-12 20:00:00,0.2208,1843.85,3,0,0.0101,3.0,2.0
2019-04-12 20:30:00,0.2503,1843.06,2,1,0.0255,5.0,3.0
2019-04-12 21:00:00,0.2191,0.0,0,0,,,
2019-04-15 14:30:00,0.0443,1836.02,0,1,-0.0542,5.0,6.0
2019-04-15 15:00:00,0.0477,1826.33,2,1,-0.0545,1.0,6.0
2019-04-15 15:30:00,0.0546,1823.43,1,0,-0.0071,4.0,4.0
2019-04-15 16:00:00,0.0624,1830.09,1,1,-0.0554,6.0,9.0
2019-04-15 16:30:00,0.0742,1831.26,2,0,0.0888,9.0,2.0
2019-04-15 17:30:00,0.0562,1833.1,0,0,-0.0027,1.0,2.0
2019-04-15 18:00:00,0.0645,1836.91,1,0,-0.0191,1.0,5.0
2019-04-15 19:00:00,0.0597,1840.99,1,0,-0.0044,2.0,3.0
2019-04-15 19:30:00,0.069,1844.68,3,0,0.0075,3.0,3.0
2019-04-15 20:00:00,0.0934,1844.29,3,0,0.0068,3.0,3.0
2019-04-15 20:30:00,0.1059,1844.87,2,0,-0.0286,5.0,5.0
2019-04-15 21:00:00,0.1196,0.0,0,0,,,
2019-04-16 14:30:00,0.2039,1855.17,2,0,-0.0593,6.0,7.0
2019-04-16 15:00:00,0.1578,1858.39,0,0,-0.0152,4.0,5.0
2019-04-16 15:30:00,0.1839,1858.52,2,1,-0.0218,4.0,5.0
2019-04-16 16:00:00,0.1294,1859.59,0,0,0.019,5.0,4.0
2019-04-16 16:30:00,0.1252,1859.83,1,0,0.0344,6.0,1.0
2019-04-16 17:00:00,0.1683,1862.65,3,1,0.0117,4.0,2.0
2019-04-16 17:30:00,0.1551,1865.77,1,0,0.008,4.0,2.0
2019-04-16 18:00:00,0.1258,1865.81,1,2,0.0134,5.0,4.0
2019-04-16 18:30:00,0.1319,1866.32,0,0,0.0726,7.0,3.0
2019-04-16 19:00:00,0.1215,1867.3,1,0,0.0042,4.0,2.0
2019-04-16 19:30:00,0.1409,1869.53,1,0,0.0044,3.0,2.0
2019-04-16 20:00:00,0.1654,1864.08,1,0,-0.0159,1.0,5.0
2019-04-16 20:30:00,0.1961,1863.04,6,0,-0.0481,2.0,5.0
2019-04-16 21:00:00,0.1855,0.0,0,0,,,
2019-04-17 14:30:00,0.1093,1866.25,1,0,0.0258,6.0,1.0
2019-04-17 15:00:00,0.1404,1868.5,3,1,-0.0207,6.0,6.0
2019-04-17 15:30:00,0.1281,1865.9,0,0,-0.0319,2.0,7.0
2019-04-17 16:00:00,0.0997,1865.8,0,0,-0.0386,4.0,6.0
2019-04-17 16:30:00,0.0928,1867.52,0,0,-0.0119,3.0,3.0
2019-04-17 17:00:00,0.0868,1867.94,1,0,-0.0359,4.0,5.0
2019-04-17 17:30:00,0.0977,1869.01,1,0,0.0091,3.0,3.0
2019-04-17 18:00:00,0.0862,1870.75,1,0,0.0154,3.0,2.0
2019-04-17 18:30:00,0.0613,1871.03,0,2,0.0029,2.0,1.0
2019-04-17 19:00:00,0.0293,1865.94,0,1,0.0169,8.0,1.0
2019-04-17 19:30:00,0.0482,1863.9,7,0,0.0041,4.0,2.0
2019-04-17 20:00:00,0.0664,1862.1,4,0,-0.0075,1.0,4.0
2019-04-17 20:30:00,0.0773,1864.82,2,1,-0.0093,3.0,3.0
2019-04-17 21:00:00,0.0627,0.0,1,0,,,
2019-04-18 14:30:00,0.5046,1864.77,2,0,-0.0095,4.0,4.0
2019-04-18 15:00:00,0.451,1861.13,4,0,0.0091,5.0,3.0
2019-04-18 15:30:00,0.4935,1863.87,4,1,-0.0042,2.0,4.0
2019-04-18 16:00:00,0.475,1863.68,1,0,-0.0129,4.0,5.0
2019-04-18 16:30:00,0.5153,1864.47,2,0,-0.01,2.0,4.0
2019-04-18 17:00:00,0.523,1864.3,4,0,0.0354,7.0,5.0
2019-04-18 17:30:00,0.5,1863.95,5,0,-0.01,1.0,4.0
2019-04-18 18:00:00,0.535,1861.85,7,3,-0.0045,1.0,2.0
2019-04-18 18:30:00,0.5523,1864.68,8,0,0.0,1.0,2.0
2019-04-18 19:00:00,0.5645,1866.62,4,1,-0.004,3.0,3.0
2019-04-18 19:30:00,0.5948,1863.55,7,1,-0.0163,2.0,3.0
2019-04-18 20:00:00,0.5631,1862.5,6,0,-0.0163,5.0,6.0
2019-04-18 20:30:00,0.5511,1861.69,1,0,0.0008,2.0,0.0
2019-04-18 21:00:00,0.5584,0.0,2,0,,,
2019-04-22 14:30:00,0.3024,1857.98,0,0,0.0322,6.0,2.0
2019-04-22 15:00:00,0.3432,1866.21,3,0,0.0383,7.0,4.0
2019-04-22 15:30:00,0.3115,1870.13,2,0,0.025,5.0,2.0
2019-04-22 16:00:00,0.3429,1875.04,2,2,-0.0129,1.0,4.0
2019-04-22 16:30:00,0.3762,1877.0,2,0,0.0354,6.0,1.0
2019-04-22 17:00:00,0.4715,1879.46,5,0,-0.0212,1.0,5.0
2019-04-22 17:30:00,0.4528,1883.065,0,0,0.0076,4.0,0.0
2019-04-22 18:00:00,0.4393,1884.6,0,0,-0.0171,0.0,5.0
2019-04-22 18:30:00,0.3944,1887.58,0,0,0.0163,4.0,0.0
2019-04-22 19:00:00,0.3858,1886.01,3,0,0.0251,5.0,1.0
2019-04-22 19:30:00,0.3308,1883.78,0,0,0.2037,11.0,0.0
2019-04-22 20:00:00,0.3201,1886.9,1,0,0.0317,4.0,1.0
2019-04-22 20:30:00,0.3563,1887.31,1,0,0.0999,5.0,1.0
2019-04-22 21:00:00,0.3023,0.0,0,0,,,
2019-04-23 14:30:00,0.57,1903.01,8,0,0.0326,15.0,3.0
2019-04-23 15:00:00,0.6594,1909.38,11,0,0.0389,15.0,3.0
2019-04-23 15:30:00,0.6234,1912.98,6,0,0.0465,16.0,1.0
2019-04-23 16:00:00,0.6801,1920.03,16,1,0.0224,9.0,3.0
2019-04-23 16:30:00,0.5856,1926.385,2,0,0.0454,20.0,5.0
2019-04-23 17:00:00,0.511,1922.235,4,1,0.0688,22.0,3.0
2019-04-23 17:30:00,0.5,1927.52,7,0,0.0221,10.0,3.0
2019-04-23 18:00:00,0.4873,1925.98,2,0,0.013000000000000001,9.0,2.0
2019-04-23 18:30:00,0.5008,1928.2,4,1,0.0053,6.0,5.0
2019-04-23 19:00:00,0.5379999999999999,1926.8,9,0,0.0024,4.0,0.0
2019-04-23 19:30:00,0.5677,1925.44,7,0,0.0123,7.0,0.0
2019-04-23 20:00:00,0.5766,1922.13,1,1,0.0468,10.0,0.0
2019-04-23 20:30:00,0.5927,1923.77,4,0,0.0061,3.0,3.0
2019-04-23 21:00:00,0.5885,0.0,1,0,,,
2019-04-24 14:30:00,0.3648,1921.59,4,1,0.1071,11.0,7.0
2019-04-24 15:00:00,0.3443,1918.4,1,1,0.0046,3.0,2.0
2019-04-24 15:30:00,0.3365,1915.5,2,0,0.0058,5.0,2.0
2019-04-24 16:00:00,0.3583,1919.09,4,0,0.0118,6.0,2.0
2019-04-24 16:30:00,0.3869,1914.18,3,0,0.0071,4.0,3.0
2019-04-24 17:00:00,0.2971,1916.5,3,0,0.0244,8.0,1.0
2019-04-24 17:30:00,0.2452,1912.25,0,0,0.0175,9.0,2.0
2019-04-24 18:00:00,0.2255,1913.4,3,0,0.0054,2.0,0.0
2019-04-24 18:30:00,0.21,1909.58,3,0,0.0187,6.0,5.0
2019-04-24 19:00:00,0.1864,1906.0,2,1,-0.0036,1.0,5.0
2019-04-24 19:30:00,0.2094,1909.1,3,0,0.0252,6.0,2.0
2019-04-24 20:00:00,0.18100000000000002,1905.44,1,0,0.011000000000000001,6.0,0.0
2019-04-24 20:30:00,0.1726,1901.75,0,0,0.0046,0.0,1.0
2019-04-24 21:00:00,0.1565,0.0,0,0,,,
2019-04-25 14:30:00,0.2813,1915.99,4,0,0.053,12.0,6.0
2019-04-25 15:00:00,0.2844,1908.86,3,0,-0.0424,10.0,12.0
2019-04-25 15:30:00,0.3085,1913.56,3,2,-0.0858,6.0,16.0
2019-04-25 16:00:00,0.3429,1915.85,2,0,0.0419,11.0,7.0
2019-04-25 16:30:00,0.3517,1916.54,1,0,0.0132,6.0,2.0
2019-04-25 17:00:00,0.3741,1909.57,7,1,0.0587,10.0,6.0
2019-04-25 17:30:00,0.3623,1914.07,4,0,0.0322,10.0,8.0
2019-04-25 18:00:00,0.3401,1912.55,0,0,-0.0137,5.0,6.0
2019-04-25 18:30:00,0.3843,1916.14,1,0,0.0463,11.0,6.0
2019-04-25 19:00:00,0.3908,1916.0,1,1,0.0178,7.0,8.0
2019-04-25 19:30:00,0.4402,1915.44,5,0,0.0499,10.0,7.0
2019-04-25 20:00:00,0.4893,1914.54,6,2,0.0153,12.0,6.0
2019-04-25 20:30:00,0.5596,1902.25,7,0,0.0132,17.0,14.0
2019-04-25 21:00:00,0.6129,0.0,14,0,,,
2019-04-26 14:30:00,0.7197,1905.0,5,6,0.0241,14.0,11.0
2019-04-26 15:00:00,0.7059,1910.46,8,0,0.0142,11.0,9.0
2019-04-26 15:30:00,0.6887,1914.2,6,0,0.0122,11.0,7.0
2019-04-26 16:00:00,0.6426,1917.68,6,4,0.0418,16.0,6.0
2019-04-26 16:30:00,0.6254,1914.47,9,2,0.0286,9.0,8.0
2019-04-26 17:00:00,0.6452,1923.04,5,1,0.021,12.0,1.0
2019-04-26 17:30:00,0.6602,1929.14,4,0,0.0452,13.0,8.0
2019-04-26 18:00:00,0.6687,1929.95,6,1,0.0519,13.0,3.0
2019-04-26 18:30:00,0.6593,1934.79,9,1,0.0158,8.0,3.0
2019-04-26 19:00:00,0.606,1947.32,5,0,0.0377,14.0,7.0
2019-04-26 19:30:00,0.6075,1948.8,4,1,0.0108,6.0,4.0
2019-04-26 20:00:00,0.6172,1943.73,6,0,0.0035,6.0,4.0
2019-04-26 20:30:00,0.5727,1950.63,8,2,0.0379,14.0,1.0
2019-04-26 21:00:00,0.5523,0.0,0,0,,,
2019-04-29 14:30:00,0.5436,1946.38,3,1,-0.0378,3.0,7.0
2019-04-29 15:00:00,0.5826,1947.5,4,0,0.0194,5.0,5.0
2019-04-29 15:30:00,0.5006,1948.53,2,1,0.0115,5.0,2.0
2019-04-29 16:00:00,0.4859,1945.35,0,1,0.0019,2.0,1.0
2019-04-29 16:30:00,0.518,1942.85,5,0,0.0088,5.0,3.0
2019-04-29 17:00:00,0.4902,1938.22,4,2,-0.0534,0.0,9.0
2019-04-29 17:30:00,0.4328,1942.71,7,0,-0.0163,5.0,8.0
2019-04-29 18:00:00,0.3774,1941.9,4,0,0.022000000000000002,5.0,4.0
2019-04-29 18:30:00,0.3717,1939.6,6,0,-0.0066,1.0,3.0
2019-04-29 19:00:00,0.3447,1939.99,1,3,0.0188,6.0,3.0
2019-04-29 19:30:00,0.2734,1943.11,3,0,0.0022,2.0,1.0
2019-04-29 20:00:00,0.2448,1941.57,0,0,0.0,1.0,2.0
2019-04-29 20:30:00,0.1794,1938.43,1,1,0.0117,5.0,2.0
2019-04-30 14:30:00,0.1823,1926.74,1,0,-0.0036,2.0,3.0
2019-04-30 15:00:00,0.1726,1919.82,3,1,-0.0263,9.0,11.0
2019-04-30 15:30:00,0.1922,1915.84,6,0,-0.036000000000000004,4.0,9.0
2019-04-30 16:00:00,0.2002,1908.18,2,1,0.0208,6.0,5.0
2019-04-30 16:30:00,0.2078,1918.03,4,2,-0.0062,2.0,3.0
2019-04-30 17:00:00,0.2182,1924.12,2,1,0.0092,4.0,1.0
2019-04-30 17:30:00,0.2273,1923.5,2,0,0.0175,4.0,3.0
2019-04-30 18:00:00,0.2261,1921.52,4,0,0.0094,5.0,2.0
2019-04-30 18:30:00,0.2115,1930.49,0,1,0.0244,4.0,1.0
2019-04-30 19:00:00,0.2069,1931.77,2,0,0.0105,4.0,3.0
2019-04-30 19:30:00,0.1492,1923.92,1,0,-0.027000000000000003,2.0,4.0
2019-04-30 20:00:00,0.1444,1924.24,3,1,-0.0203,1.0,4.0
2019-04-30 20:30:00,0.1634,1926.52,5,0,-0.0015,1.0,1.0
2019-04-30 21:00:00,0.1722,0.0,0,0,,,
2019-05-01 14:30:00,0.1349,1938.42,2,3,0.0132,6.0,1.0
2019-05-01 15:00:00,0.1097,1938.05,1,0,0.0056,3.0,2.0
2019-05-01 15:30:00,0.0835,1939.34,1,0,0.0056,3.0,2.0
2019-05-01 16:00:00,0.0951,1935.68,5,0,0.0172,5.0,0.0
2019-05-01 16:30:00,0.1139,1938.41,2,1,0.0021,2.0,0.0
2019-05-01 17:00:00,0.1125,1938.84,1,1,0.0,1.0,2.0
2019-05-01 17:30:00,0.1202,1933.71,3,1,0.0074,3.0,2.0
2019-05-01 18:00:00,0.1119,1935.57,2,0,-0.0086,1.0,2.0
2019-05-01 18:30:00,0.1064,1934.475,0,0,-0.0149,2.0,3.0
2019-05-01 19:00:00,0.1086,1937.85,3,0,0.015,4.0,0.0
2019-05-01 19:30:00,0.1179,1932.48,2,0,-0.009000000000000001,1.0,3.0
2019-05-01 20:00:00,0.1008,1922.67,0,1,-0.0047,1.0,1.0
2019-05-01 20:30:00,0.1116,1911.52,1,0,-0.0106,3.0,4.0
2019-05-01 21:00:00,0.1065,0.0,0,0,,,
2019-05-02 14:30:00,0.1685,1912.0,4,0,0.0155,3.0,2.0
2019-05-02 15:00:00,0.1929,1915.0,3,0,0.0571,9.0,2.0
2019-05-02 15:30:00,0.1729,1905.26,1,0,0.0123,4.0,2.0
2019-05-02 16:00:00,0.1825,1901.42,0,0,-0.0213,3.0,5.0
2019-05-02 16:30:00,0.1976,1885.48,2,0,-0.0289,5.0,7.0
2019-05-02 17:00:00,0.1608,1888.99,0,0,0.0164,7.0,6.0
2019-05-02 17:30:00,0.1487,1886.72,1,0,0.0158,3.0,2.0
2019-05-02 18:00:00,0.1649,1894.42,2,0,0.0,4.0,4.0
2019-05-02 18:30:00,0.1784,1894.72,1,0,0.0065,3.0,1.0
2019-05-02 19:00:00,0.1747,1896.5,0,1,0.004,2.0,1.0
2019-05-02 19:30:00,0.1313,1890.99,0,0,0.0047,2.0,2.0
2019-05-02 20:00:00,0.1401,1897.09,2,0,0.0178,3.0,3.0
2019-05-02 20:30:00,0.1168,1900.82,0,0,0.0253,3.0,2.0
2019-05-03 14:30:00,0.3265,1947.73,7,1,0.0544,20.0,3.0
2019-05-03 15:00:00,0.3159,1964.13,3,0,-0.0054,5.0,7.0
2019-05-03 15:30:00,0.4111,1961.84,12,0,0.0472,19.0,5.0
2019-05-03 16:00:00,0.3987,1953.65,2,1,0.0544,16.0,5.0
2019-05-03 16:30:00,0.4433,1956.38,4,2,0.0131,6.0,5.0
2019-05-03 17:00:00,0.4766,1961.01,5,0,0.006999999999999999,6.0,2.0
2019-05-03 17:30:00,0.5042,1959.6,5,0,0.0124,5.0,2.0
2019-05-03 18:00:00,0.5358,1960.19,3,1,0.0037,2.0,0.0
2019-05-03 18:30:00,0.5394,1963.29,2,0,0.0415,10.0,0.0
2019-05-03 19:00:00,0.5332,1962.57,2,0,0.0114,5.0,2.0
2019-05-03 19:30:00,0.5677,1963.62,8,2,0.0364,6.0,2.0
2019-05-03 20:00:00,0.6611,1960.88,4,1,0.032,9.0,1.0
2019-05-03 20:30:00,0.6379,1962.46,2,1,0.0824,9.0,6.0
2019-05-03 21:00:00,0.6386,0.0,1,0,,,
2019-05-06 14:30:00,0.0608,1941.28,1,0,0.0782,11.0,1.0
2019-05-06 15:00:00,0.0741,1940.0,2,0,-0.0028,0.0,3.0
2019-05-06 15:30:00,0.0573,1945.26,1,0,0.0112,5.0,1.0
2019-05-06 16:00:00,0.0393,1953.53,1,0,-0.003,2.0,2.0
2019-05-06 16:30:00,0.0336,1946.58,0,1,-0.0052,3.0,4.0
2019-05-06 17:00:00,-0.0343,1942.61,1,1,0.0125,3.0,2.0
2019-05-06 17:30:00,-0.0289,1940.71,0,0,0.0148,3.0,2.0
2019-05-06 18:00:00,0.0351,1943.77,2,0,-0.0285,0.0,5.0
2019-05-06 18:30:00,0.0407,1946.98,1,1,-0.0206,1.0,3.0
2019-05-06 19:00:00,-0.0337,1945.03,0,0,-0.0032,1.0,2.0
2019-05-06 19:30:00,0.0309,1957.56,1,0,-0.0139,1.0,3.0
2019-05-06 20:30:00,0.043,1950.55,1,0,-0.0444,0.0,4.0
2019-05-07 14:30:00,0.0628,1933.99,0,1,-0.0237,4.0,5.0
2019-05-07 15:00:00,0.0396,1934.0,0,0,-0.0182,4.0,4.0
2019-05-07 16:00:00,0.0504,1924.95,0,0,-0.0025,1.0,2.0
2019-05-07 16:30:00,0.0556,1921.0,1,0,0.006999999999999999,4.0,3.0
2019-05-07 17:00:00,0.0413,1926.9,0,0,-0.0068,1.0,4.0
2019-05-07 17:30:00,0.036000000000000004,1920.33,1,0,-0.0268,4.0,5.0
2019-05-07 19:30:00,0.0766,1911.52,4,1,-0.0247,4.0,6.0
2019-05-07 20:00:00,0.0815,1907.58,2,0,-0.0314,2.0,4.0
2019-05-07 20:30:00,0.081,1921.0,1,0,0.0064,3.0,2.0
2019-05-08 14:30:00,0.1698,1920.79,2,0,-0.0079,2.0,4.0
2019-05-08 15:00:00,0.2476,1918.08,3,1,-0.0013,3.0,2.0
2019-05-08 15:30:00,0.1763,1931.72,1,0,0.0,1.0,1.0
2019-05-08 16:00:00,0.1567,1931.51,2,1,-0.0204,3.0,6.0
2019-05-08 16:30:00,0.1542,1925.73,1,0,-0.0069,2.0,4.0
2019-05-08 17:00:00,0.1377,1925.81,0,0,-0.0217,2.0,6.0
2019-05-08 17:30:00,0.1327,1931.6,3,1,0.0105,2.0,2.0
2019-05-08 18:00:00,0.1395,1929.49,1,3,-0.0585,3.0,6.0
2019-05-08 18:30:00,0.1417,1927.17,1,1,-0.0348,1.0,5.0
2019-05-08 19:00:00,0.1564,1927.23,2,2,-0.0769,1.0,10.0
2019-05-08 19:30:00,0.1893,1927.25,3,0,0.0147,3.0,2.0
2019-05-08 20:00:00,0.1801,1930.88,2,1,-0.0344,3.0,5.0
2019-05-08 20:30:00,0.1852,1917.77,1,1,-0.0292,3.0,3.0
2019-05-09 14:30:00,-0.1235,1889.12,2,1,-0.0021,1.0,2.0
2019-05-09 15:00:00,-0.1225,1884.3,3,0,-0.0164,5.0,5.0
2019-05-09 15:30:00,0.1078,1878.13,3,0,0.0194,7.0,2.0
2019-05-09 16:00:00,0.1104,1881.67,0,1,-0.0354,1.0,10.0
2019-05-09 16:30:00,-0.0905,1889.34,1,2,-0.0344,5.0,9.0
2019-05-09 17:00:00,-0.0968,1896.16,0,4,-0.016,1.0,5.0
2019-05-09 17:30:00,-0.1114,1901.5,0,3,-0.0184,6.0,8.0
2019-05-09 18:00:00,-0.0954,1899.31,4,0,0.0028,4.0,2.0
2019-05-09 18:30:00,-0.1012,1904.06,1,1,-0.0054,1.0,2.0
2019-05-09 19:00:00,-0.1155,1903.39,0,0,0.0,2.0,2.0
2019-05-09 19:30:00,-0.1186,1897.37,2,1,0.0047,3.0,2.0
2019-05-09 20:00:00,-0.1262,1900.41,3,2,-0.0056,1.0,2.0
2019-05-09 20:30:00,0.1166,1899.87,0,0,-0.0159,3.0,3.0
2019-05-09 21:00:00,0.1181,0.0,1,0,,,
2019-05-10 14:30:00,0.0353,1883.6,2,1,0.0133,6.0,4.0
2019-05-10 15:00:00,0.0302,1874.98,0,0,-0.0284,5.0,6.0
2019-05-10 16:00:00,0.0221,1864.01,0,1,-0.0172,8.0,8.0
2019-05-10 17:00:00,0.027999999999999997,1874.59,1,2,0.0024,3.0,1.0
2019-05-10 17:30:00,0.0305,1876.0,1,1,-0.0048,2.0,3.0
2019-05-10 18:30:00,0.0418,1884.33,4,0,0.0096,4.0,0.0
2019-05-10 19:00:00,0.0489,1878.71,1,0,-0.0145,4.0,5.0
2019-05-10 19:30:00,0.037000000000000005,1885.4,1,2,-0.0086,4.0,5.0
2019-05-10 20:30:00,-0.0345,1889.98,1,0,-0.0099,2.0,5.0
2019-05-13 14:30:00,0.0556,1829.84,3,0,0.0237,9.0,3.0
2019-05-13 15:00:00,0.061,1828.015,3,1,0.006999999999999999,4.0,3.0
2019-05-13 15:30:00,0.0549,1832.6,3,0,0.0032,4.0,3.0
2019-05-13 16:00:00,0.0612,1829.03,1,1,-0.0025,2.0,5.0
2019-05-13 16:30:00,0.0692,1829.6,5,0,0.0,2.0,5.0
2019-05-13 18:00:00,0.0694,1822.38,3,0,-0.019,0.0,8.0
2019-05-13 18:30:00,0.0748,1831.53,4,0,0.0029,4.0,3.0
2019-05-13 19:00:00,0.0718,1833.62,2,0,0.0123,6.0,5.0
2019-05-13 19:30:00,0.0769,1835.59,4,1,-0.0112,2.0,7.0
2019-05-13 20:00:00,0.0824,1824.97,1,0,-0.004,2.0,4.0
2019-05-13 20:30:00,0.0823,1822.68,0,0,0.0,2.0,4.0
2019-05-14 14:30:00,0.5376,1824.82,5,0,-0.011000000000000001,1.0,6.0
2019-05-14 15:00:00,0.4204,1836.07,4,0,-0.0115,3.0,5.0
2019-05-14 15:30:00,0.3741,1835.99,1,0,0.0123,4.0,4.0
2019-05-14 16:00:00,0.3387,1843.8,1,0,0.0033,3.0,0.0
2019-05-14 16:30:00,0.3417,1845.65,1,0,0.0062,3.0,2.0
2019-05-14 17:00:00,0.2899,1841.9,3,0,-0.0011,2.0,2.0
2019-05-14 17:30:00,0.2725,1845.4,5,0,0.0,1.0,0.0
2019-05-14 18:00:00,0.2392,1851.18,2,3,0.0,2.0,2.0
2019-05-14 18:30:00,0.2409,1847.78,2,0,-0.0024,1.0,2.0
2019-05-14 19:00:00,0.1993,1846.46,0,0,0.004,2.0,1.0
2019-05-14 19:30:00,0.1835,1844.73,2,0,-0.0255,1.0,5.0
2019-05-14 20:00:00,0.2098,1845.61,6,0,0.0045,4.0,0.0
2019-05-14 20:30:00,0.2299,1840.12,2,1,-0.0137,2.0,4.0
2019-05-14 21:00:00,0.2352,0.0,1,0,,,
2019-05-15 14:30:00,0.4681,1828.47,3,0,-0.0218,1.0,5.0
2019-05-15 15:00:00,0.3654,1845.8,0,0,0.0819,13.0,2.0
2019-05-15 15:30:00,0.3829,1850.09,1,1,-0.0073,2.0,3.0
2019-05-15 16:00:00,0.3389,1858.84,2,0,0.0163,6.0,1.0
2019-05-15 16:30:00,0.2686,1859.46,1,0,0.0386,11.0,2.0
2019-05-15 17:00:00,0.3239,1863.98,2,0,0.0082,4.0,3.0
2019-05-15 17:30:00,0.3409,1859.31,4,0,-0.0107,1.0,4.0
2019-05-15 18:00:00,0.3621,1864.47,2,1,0.0695,14.0,9.0
2019-05-15 18:30:00,0.3557,1869.24,1,1,0.0202,8.0,1.0
2019-05-15 19:00:00,0.3969,1871.54,0,1,-0.013999999999999999,4.0,4.0
2019-05-15 19:30:00,0.3856,1868.71,1,1,0.0163,6.0,3.0
2019-05-15 20:00:00,0.3814,1872.15,1,0,0.015,5.0,1.0
2019-05-15 20:30:00,0.3312,1871.15,0,0,0.0269,6.0,2.0
2019-05-15 21:00:00,0.2987,0.0,0,0,,,
2019-05-16 14:30:00,0.1858,1905.62,5,1,0.0477,18.0,3.0
2019-05-16 15:00:00,0.1898,1916.0,5,0,0.0174,9.0,2.0
2019-05-16 15:30:00,0.2156,1914.25,8,0,0.0464,12.0,4.0
2019-05-16 16:00:00,0.2375,1913.4,3,0,0.1486,17.0,7.0
2019-05-16 16:30:00,0.1992,1914.66,1,0,0.0089,4.0,0.0
2019-05-16 17:00:00,0.1911,1912.11,2,0,0.0309,7.0,0.0
